frame,rep,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,elbow_angle,head_angle,spine_angle
0,0,0.33118632435798645,0.45996251702308655,-0.40246784687042236,0.9998315572738647,0.32271522283554077,0.36562424898147583,-0.7321092486381531,0.9965065121650696,0.3779315948486328,0.24099454283714294,-0.7659737467765808,0.9750328063964844,0.42266979813575745,0.7055380940437317,-0.1969822347164154,0.9948951601982117,150.9734663638913,-175.49695999493971,169.22220673248063
1,0,0.33118438720703125,0.4651581943035126,-0.4985257387161255,0.9998401403427124,0.3226032853126526,0.3610325753688812,-0.8595844507217407,0.9965472221374512,0.3775571882724762,0.24083088338375092,-0.869013249874115,0.9755334854125977,0.42990776896476746,0.7067682147026062,-0.19695112109184265,0.9953696131706238,150.71987224613474,-175.934874773434,165.82114367006588
2,0,0.32939019799232483,0.46530452370643616,-0.4102286696434021,0.9998545050621033,0.31964582204818726,0.35293835401535034,-0.7812199592590332,0.9966207146644592,0.3756996691226959,0.2371998429298401,-0.7527645230293274,0.9760346412658691,0.4340248703956604,0.7068004608154297,-0.1972598284482956,0.9958248138427734,149.2021357879836,-176.28398065513576,164.41649684425622
3,0,0.32881155610084534,0.46550697088241577,-0.4270440340042114,0.9998667240142822,0.3168671727180481,0.3505846858024597,-0.8143673539161682,0.9966675639152527,0.37515100836753845,0.2347933053970337,-0.8032380938529968,0.9765603542327881,0.4370320439338684,0.7075514793395996,-0.20315514504909515,0.9962319135665894,147.3478055522511,-176.69896592710327,163.90747073929998
4,0,0.32821863889694214,0.4654290974140167,-0.4323083162307739,0.9998717904090881,0.3168569505214691,0.34770792722702026,-0.8290125727653503,0.9967939853668213,0.37468504905700684,0.23345084488391876,-0.821805477142334,0.9774391055107117,0.4375131130218506,0.7082132697105408,-0.20654673874378204,0.9965359568595886,147.64224985455257,-176.72463939888078,163.9088609845317
5,0,0.3262932002544403,0.4653439521789551,-0.41056326031684875,0.9998793005943298,0.3149992525577545,0.34657761454582214,-0.8157167434692383,0.9968881607055664,0.3715202510356903,0.23196101188659668,-0.8162863850593567,0.9781330823898315,0.43765726685523987,0.7079339623451233,-0.20539948344230652,0.9968531727790833,148.31852415280053,-176.8986013568753,163.45127385732175
6,0,0.3253788650035858,0.46444612741470337,-0.4021896421909332,0.9998773336410522,0.3146694600582123,0.3430185616016388,-0.8147308230400085,0.9969627261161804,0.3708322048187256,0.231680229306221,-0.784457802772522,0.9789590239524841,0.43798601627349854,0.7074731588363647,-0.20997361838817596,0.9970634579658508,148.19190170848222,-176.95654860815077,163.4686262829763
7,0,0.3248867988586426,0.4636240601539612,-0.3940459191799164,0.9998711347579956,0.31473952531814575,0.3404321074485779,-0.808575451374054,0.9970294833183289,0.36977994441986084,0.23185314238071442,-0.7833105325698853,0.9798576831817627,0.43814408779144287,0.7052218914031982,-0.21364082396030426,0.9972366690635681,148.41001755557133,-176.92147421932467,163.37464343288948
8,0,0.3248019814491272,0.463596373796463,-0.3626152575016022,0.9998720288276672,0.31476449966430664,0.3416658043861389,-0.7676554322242737,0.9970812201499939,0.3698084056377411,0.23312528431415558,-0.7541229724884033,0.9805324077606201,0.43821635842323303,0.7045379877090454,-0.21323923766613007,0.9974505305290222,148.4031197700035,-176.90301073261833,163.4059587604966
9,0,0.3247591257095337,0.46380776166915894,-0.3256663382053375,0.9998718500137329,0.3116511106491089,0.34692060947418213,-0.7196894884109497,0.9971504807472229,0.3650802969932556,0.2425927072763443,-0.7336001396179199,0.9811626076698303,0.4384344816207886,0.7044917941093445,-0.21308954060077667,0.99761563539505,146.4832090135797,-176.92351742251222,163.34072859589313
