frame,rep,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,elbow_angle,head_angle,spine_angle
0,0,0.2787915766239166,0.4527091085910797,-0.3309963643550873,0.999947190284729,0.28258568048477173,0.3730989694595337,-0.8511094450950623,0.9986560344696045,0.35518917441368103,0.24802733957767487,-1.076586365699768,0.9910135865211487,0.361011803150177,0.6965610980987549,-0.15397915244102478,0.9993743300437927,152.5936053277324,-176.8573635745457,170.55485205899984
1,0,0.27388691902160645,0.45297420024871826,-0.5005318522453308,0.9999496936798096,0.28205475211143494,0.35144203901290894,-0.8917813897132874,0.9985796809196472,0.35738682746887207,0.2408999800682068,-0.9184783697128296,0.990803599357605,0.3610628545284271,0.6968313455581665,-0.19567295908927917,0.9994223117828369,150.32569615951405,-176.34303956913527,168.61120552050912
2,0,0.2739528715610504,0.4535048305988312,-0.44881534576416016,0.9999496340751648,0.2824347913265228,0.3446630835533142,-0.8480817675590515,0.9982591271400452,0.3601436913013458,0.24012044072151184,-0.8109411597251892,0.9881212711334229,0.3640235662460327,0.6968735456466675,-0.19200173020362854,0.9994741678237915,147.83173943508277,-176.46771773705984,167.19987176456874
3,0,0.27348390221595764,0.4535149931907654,-0.4191858768463135,0.9999495148658752,0.28210121393203735,0.3421443998813629,-0.7618025541305542,0.9981122612953186,0.3635919988155365,0.24009090662002563,-0.7134712338447571,0.9870909452438354,0.36417102813720703,0.6968606114387512,-0.18983478844165802,0.999512791633606,145.8167193738025,-176.38165144455152,166.86985472411496
4,0,0.272826224565506,0.4535553753376007,-0.4112395644187927,0.9999491572380066,0.28527748584747314,0.3374657928943634,-0.7536921501159668,0.9980126619338989,0.37217387557029724,0.23966024816036224,-0.6981948614120483,0.9860812425613403,0.3652019202709198,0.6970421075820923,-0.19426822662353516,0.9995348453521729,144.50205772161877,-176.06013701025296,166.52682905783544
5,0,0.27199292182922363,0.45370593667030334,-0.4117812216281891,0.9999507069587708,0.28858453035354614,0.33915790915489197,-0.7689398527145386,0.997919499874115,0.37768977880477905,0.23976236581802368,-0.7182213664054871,0.9853401780128479,0.36524006724357605,0.6970540285110474,-0.202947735786438,0.9995692372322083,146.3663260820019,-176.17046444479442,166.27273539655909
6,0,0.2713490426540375,0.45479491353034973,-0.4047188460826874,0.9999472498893738,0.28853639960289,0.34112370014190674,-0.7500742673873901,0.9977725148200989,0.37897124886512756,0.24179106950759888,-0.7187531590461731,0.9845399856567383,0.3654900789260864,0.697321355342865,-0.20158521831035614,0.9995729327201843,146.2826359895427,-176.22529309757175,166.04909554512196
7,0,0.27136677503585815,0.4562852084636688,-0.355328768491745,0.9999445080757141,0.29106202721595764,0.3412272334098816,-0.6849755048751831,0.9975855946540833,0.37911319732666016,0.24808281660079956,-0.6441848874092102,0.9837012887001038,0.3668055236339569,0.6983452439308167,-0.19952844083309174,0.9995828866958618,146.32367191366768,-175.90202961269995,165.49947058213488
8,0,0.2714637219905853,0.4587937593460083,-0.32185035943984985,0.9999455809593201,0.2925824522972107,0.3422754108905792,-0.6624011993408203,0.9974845051765442,0.3816266357898712,0.25949737429618835,-0.6342496871948242,0.9832717776298523,0.3730478584766388,0.6985468864440918,-0.1983298808336258,0.9996075630187988,143.1846440949847,-176.10721223262092,164.0534615646481
9,0,0.2705190181732178,0.4598603844642639,-0.31030184030532837,0.9999438524246216,0.29480674862861633,0.36637985706329346,-0.6436442136764526,0.9973863959312439,0.3811452388763428,0.27737635374069214,-0.6244240999221802,0.982874870300293,0.3785001337528229,0.7000373005867004,-0.19868239760398865,0.9996073246002197,150.43510555993078,-176.26997100851534,162.48437233549126
10,0,0.26833322644233704,0.46090808510780334,-0.30545347929000854,0.9999454617500305,0.31428268551826477,0.40006446838378906,-0.677117109298706,0.9969850182533264,0.380895733833313,0.30084532499313354,-0.797888457775116,0.9814789891242981,0.3836137652397156,0.7052209377288818,-0.19808542728424072,0.9996206760406494,176.81602460419091,-176.47734625065658,161.2418225440323
11,0,0.25878381729125977,0.4644848704338074,-0.24686792492866516,0.9999475479125977,0.2889074683189392,0.4291902780532837,-0.6719155311584473,0.9962608814239502,0.37138405442237854,0.31926068663597107,-0.8564279675483704,0.9793866872787476,0.3878898024559021,0.7057576775550842,-0.1920313537120819,0.9996477365493774,176.3992104897907,-177.21914410901206,158.73172127014277
12,0,0.25781407952308655,0.4665340781211853,-0.23670952022075653,0.9999504685401917,0.2789593040943146,0.4620569944381714,-0.6757270097732544,0.9958337545394897,0.3593500256538391,0.3368471562862396,-0.8968808054924011,0.979118824005127,0.39571303129196167,0.7062305212020874,-0.17390210926532745,0.9996680617332458,134.65710368583677,-178.24424959792918,156.5401502392073
13,0,0.2539505362510681,0.46740180253982544,-0.2559835612773895,0.9999526143074036,0.2688642144203186,0.5009697675704956,-0.7823323011398315,0.9955984950065613,0.3234618902206421,0.3634704649448395,-1.129372239112854,0.9799408912658691,0.39754998683929443,0.7059995532035828,-0.1595834195613861,0.9996769428253174,45.61160713304052,-179.25148548574413,155.3278740340925
14,0,0.252989262342453,0.4712325930595398,-0.2792670726776123,0.9999526739120483,0.2657800018787384,0.5141317844390869,-0.8278311491012573,0.9955840110778809,0.3139594495296478,0.3835260570049286,-1.1646475791931152,0.9810380339622498,0.39944368600845337,0.7059115767478943,-0.16033615171909332,0.9996346235275269,36.8510031608089,177.96404505920165,153.49893446956668
