frame,rep,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,elbow_angle,head_angle,spine_angle
0,0,0.41051986813545227,0.46032100915908813,-0.34795957803726196,0.9999604225158691,0.3996642827987671,0.36104947328567505,-0.8762981295585632,0.9967947602272034,0.49335673451423645,0.2696349620819092,-1.1661447286605835,0.9882708191871643,0.500995934009552,0.7008860111236572,-0.19195140898227692,0.9996914863586426,128.05431191144285,-179.709374349955,167.0020916639716
1,0,0.41024935245513916,0.4594328701496124,-0.30917784571647644,0.9999633431434631,0.39967110753059387,0.36086663603782654,-0.6453567743301392,0.9967868328094482,0.4895983934402466,0.2697688639163971,-0.6963619589805603,0.987967312335968,0.5133283138275146,0.6965979933738708,-0.19258861243724823,0.9997205138206482,129.24485766510315,-179.03372455719278,163.62468709476042
2,0,0.40579718351364136,0.4593965411186218,-0.19713617861270905,0.9999657273292542,0.39614760875701904,0.35817909240722656,-0.4985763430595398,0.9968298673629761,0.4895588755607605,0.2690114676952362,-0.48735103011131287,0.9874224662780762,0.5152746438980103,0.6937910914421082,-0.1834179311990738,0.9997444152832031,128.22268667865973,-178.41624048394849,161.78653902949236
3,0,0.40089190006256104,0.4603959321975708,-0.21460404992103577,0.9999674558639526,0.39473268389701843,0.35673239827156067,-0.5405039191246033,0.9968973398208618,0.48844337463378906,0.26802486181259155,-0.5553866028785706,0.9872724413871765,0.5152231454849243,0.6922639012336731,-0.18376846611499786,0.9997619986534119,130.02869461856375,-177.84627155463508,160.46317301481764
4,0,0.3936621844768524,0.46040046215057373,-0.2407216876745224,0.9999677538871765,0.39186277985572815,0.35413143038749695,-0.5621675252914429,0.9969820380210876,0.4860386848449707,0.26927074790000916,-0.5491999983787537,0.9871702790260315,0.514799177646637,0.6914833188056946,-0.19253374636173248,0.9997666478157043,131.0515322495035,-176.42548260121424,158.8056742263929
5,0,0.3900413513183594,0.4613455533981323,-0.22355256974697113,0.9999688267707825,0.39155837893486023,0.3541829288005829,-0.4964126646518707,0.9967678189277649,0.48246991634368896,0.27375656366348267,-0.4462099075317383,0.9855618476867676,0.5137681365013123,0.6917288303375244,-0.19075395166873932,0.999784529209137,132.3091447330894,-175.992518606959,157.97463143176128
6,0,0.3856925666332245,0.4614170789718628,-0.20574866235256195,0.9999658465385437,0.38616859912872314,0.37453433871269226,-0.46735039353370667,0.9965192079544067,0.4654407799243927,0.2833501100540161,-0.42254218459129333,0.9834546446800232,0.5130420923233032,0.6919403076171875,-0.18959535658359528,0.9997903108596802,139.31143794596545,-175.8175523303454,157.51924910954415
7,0,0.386412650346756,0.4628554880619049,-0.17761565744876862,0.9999620914459229,0.38169196248054504,0.3733784556388855,-0.33317214250564575,0.9952954053878784,0.4533795118331909,0.2937963306903839,-0.1654127538204193,0.97359299659729,0.5167701840400696,0.6918033957481384,-0.18776917457580566,0.9997951984405518,134.96743666822786,-176.46850538835452,156.5899152669199
8,0,0.38607463240623474,0.46282759308815,-0.16665148735046387,0.9999634623527527,0.3820468783378601,0.3830711841583252,-0.33197328448295593,0.993836522102356,0.43561211228370667,0.3073018491268158,-0.1938016414642334,0.9610314965248108,0.5171897411346436,0.6919394731521606,-0.1723371148109436,0.9998109936714172,141.8505269873101,-176.35450417675168,156.12313780987614
9,0,0.38229066133499146,0.46309319138526917,-0.09492916613817215,0.9999662637710571,0.3824242651462555,0.41535139083862305,-0.3448590934276581,0.992711067199707,0.4212222099304199,0.3246776759624481,-0.32432976365089417,0.9579253196716309,0.5170440077781677,0.6919979453086853,-0.16046935319900513,0.9998288154602051,156.9949723271075,-176.28974543388105,154.54405038472441
