frame,rep,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,elbow_angle,head_angle,spine_angle
1,0,0.6419146060943604,0.7463525533676147,0.5203976035118103,0.9949984550476074,0.6985862255096436,0.7473253607749939,0.4529779851436615,0.17488472163677216,0.7835643887519836,0.7664481401443481,0.5104978680610657,0.17760589718818665,0.4101901352405548,0.7667423486709595,-0.03657003119587898,0.9997422099113464,168.30131347254462,-115.43572726277002,93.63706541324368
3,0,0.6394211053848267,0.7449537515640259,0.37749776244163513,0.9953094124794006,0.7107582688331604,0.7606914043426514,0.3413591682910919,0.19571970403194427,0.7700084447860718,0.7802607417106628,0.3825801908969879,0.1836106777191162,0.3627670705318451,0.7607392072677612,-0.07866009324789047,0.9997642040252686,174.1632003466636,-140.25284410477752,92.22214013613922
5,0,0.6531074047088623,0.7426210045814514,0.434327095746994,0.995560348033905,0.7555733919143677,0.7399106621742249,0.34762388467788696,0.2152814269065857,0.8175287842750549,0.7592220902442932,0.4549100995063782,0.19841204583644867,0.3954629898071289,0.765350878238678,-0.08489099144935608,0.9997634291648865,161.17261508072525,-52.6315986986027,93.45937190897094
7,0,0.6475100517272949,0.7401695251464844,0.24174638092517853,0.9957776069641113,0.7422588467597961,0.7637350559234619,0.24027304351329803,0.24420472979545593,0.8571539521217346,0.7636924982070923,0.49409958720207214,0.2060234099626541,0.38093411922454834,0.7608038783073425,-0.19117699563503265,0.9996892213821411,166.0118010437726,-86.59911501918984,93.51521940887113
9,0,0.310321182012558,0.46005430817604065,-0.41479265689849854,0.9961905479431152,0.33441632986068726,0.3449927866458893,-0.7306140661239624,0.3195231556892395,0.4056561589241028,0.24863989651203156,-0.736486554145813,0.2844538688659668,0.4148000180721283,0.7058041095733643,-0.20486421883106232,0.9996019601821899,155.34957674195363,-179.6440607658074,167.03044461357337
10,0,0.31027117371559143,0.461399108171463,-0.3171347677707672,0.9965647459030151,0.32784271240234375,0.34499359130859375,-0.5797025561332703,0.38716503977775574,0.3959864675998688,0.24556441605091095,-0.48345687985420227,0.35313811898231506,0.4304521083831787,0.7058010697364807,-0.20492325723171234,0.9996129274368286,154.15927359891185,-179.5133029553037,161.63512318749866
11,0,0.3090974986553192,0.462006539106369,-0.32599779963493347,0.9969002604484558,0.32338982820510864,0.34514087438583374,-0.729683518409729,0.44818589091300964,0.3952291011810303,0.24487826228141785,-0.6513155698776245,0.41631171107292175,0.43105459213256836,0.7037466168403625,-0.20552602410316467,0.9996187686920166,151.3504650983484,-179.41248995534056,159.9155050240368
12,0,0.30881714820861816,0.4632684886455536,-0.4704950153827667,0.9971858263015747,0.3223412334918976,0.3459620773792267,-0.8760268688201904,0.5031630396842957,0.39378097653388977,0.24289356172084808,-0.8330443501472473,0.4737333357334137,0.4458006024360657,0.7055751085281372,-0.21818417310714722,0.9993926882743835,151.84957306821855,-178.8707991019312,158.0099916367921
13,0,0.30502814054489136,0.4629868268966675,-0.44956299662590027,0.9974496364593506,0.3166046738624573,0.3452466130256653,-0.825363039970398,0.5526705384254456,0.3925546109676361,0.24255581200122833,-0.7917124032974243,0.5251561403274536,0.4448515772819519,0.7043477892875671,-0.21679608523845673,0.9992918372154236,149.12886088376115,-178.3315431975922,157.57659934893502
14,0,0.3033659756183624,0.4633084237575531,-0.43910446763038635,0.9976783394813538,0.31478428840637207,0.3445303440093994,-0.8040290474891663,0.5971881151199341,0.39040496945381165,0.24230802059173584,-0.7780153751373291,0.5712760090827942,0.4431452751159668,0.7043981552124023,-0.21518652141094208,0.9991832971572876,148.99824836448846,-178.0969246831736,157.71281214387037
15,0,0.30236580967903137,0.46413642168045044,-0.43432340025901794,0.9978794455528259,0.3134770095348358,0.3443380892276764,-0.8030076622962952,0.6372948288917542,0.38873982429504395,0.24237160384655,-0.7751553058624268,0.6128066182136536,0.4426712989807129,0.7053446769714355,-0.21377745270729065,0.9989728331565857,148.86745143688395,-178.0284017484373,157.61493589036314
16,0,0.3016606867313385,0.46488359570503235,-0.40245917439460754,0.9980683922767639,0.30769091844558716,0.3449186682701111,-0.789968729019165,0.6733754873275757,0.38574928045272827,0.2424020916223526,-0.7438569068908691,0.6500781178474426,0.442464143037796,0.7054659724235535,-0.2086564302444458,0.9988582134246826,145.59120524820335,-177.87948951415893,157.61874270034107
17,0,0.3000372052192688,0.4648604989051819,-0.38323450088500977,0.9982290267944336,0.30509650707244873,0.34405210614204407,-0.7284805774688721,0.7057907581329346,0.38551434874534607,0.2466573864221573,-0.5933570265769958,0.6828253865242004,0.4402318000793457,0.7061494588851929,-0.21217294037342072,0.9986797571182251,142.851927909263,-177.1294892413659,157.05959071223154
